Date,Price,Open,High,Low,Volume,Change %
21/08/2023,"4,700.00","4,700.00","4,800.00","4,600.00",3.21M,0.00%
18/08/2023,"4,700.00","5,100.00","5,100.00","4,600.00",6.47M,-7.84%
17/08/2023,"5,100.00","5,200.00","5,200.00","5,000.00",4.47M,-1.92%
16/08/2023,"5,200.00","5,200.00","5,300.00","5,100.00",2.33M,0.00%
15/08/2023,"5,200.00","5,200.00","5,400.00","5,200.00",2.70M,0.00%
14/08/2023,"5,200.00","5,300.00","5,300.00","5,200.00",3.29M,-1.89%
11/8/2023,"5,300.00","5,300.00","5,500.00","5,100.00",3.63M,0.00%
10/8/2023,"5,300.00","5,500.00","5,700.00","5,300.00",4.90M,-3.64%
9/8/2023,"5,500.00","5,300.00","5,600.00","5,200.00",9.45M,3.77%
8/8/2023,"5,300.00","5,200.00","5,400.00","5,200.00",6.23M,1.92%
7/8/2023,"5,200.00","5,100.00","5,300.00","5,100.00",3.13M,1.96%
4/8/2023,"5,100.00","5,100.00","5,200.00","5,000.00",2.19M,0.00%
3/8/2023,"5,100.00","5,200.00","5,300.00","5,000.00",3.84M,-1.92%
2/8/2023,"5,200.00","5,200.00","5,200.00","5,100.00",1.46M,0.00%
1/8/2023,"5,200.00","5,100.00","5,500.00","5,100.00",8.59M,1.96%
31/07/2023,"5,100.00","5,100.00","5,200.00","5,000.00",3.23M,0.00%
28/07/2023,"5,100.00","5,100.00","5,100.00","5,000.00",2.65M,0.00%
27/07/2023,"5,100.00","5,100.00","5,200.00","4,900.00",3.31M,0.00%
26/07/2023,"5,100.00","5,200.00","5,200.00","5,100.00",1.99M,-1.92%
25/07/2023,"5,200.00","5,000.00","5,300.00","4,900.00",7.82M,4.00%
24/07/2023,"5,000.00","4,900.00","5,000.00","4,800.00",3.18M,2.04%
21/07/2023,"4,900.00","5,000.00","5,000.00","4,900.00",2.05M,-2.00%
20/07/2023,"5,000.00","4,900.00","5,000.00","4,800.00",1.61M,2.04%
19/07/2023,"4,900.00","4,900.00","5,000.00","4,800.00",2.55M,-2.00%
18/07/2023,"5,000.00","5,000.00","5,100.00","4,900.00",2.36M,0.00%
17/07/2023,"5,000.00","4,800.00","5,100.00","4,800.00",4.30M,4.17%
14/07/2023,"4,800.00","4,900.00","4,900.00","4,800.00",2.55M,-2.04%
13/07/2023,"4,900.00","4,800.00","4,900.00","4,700.00",3.05M,2.08%
12/7/2023,"4,800.00","4,900.00","4,900.00","4,800.00",1.73M,-2.04%
11/7/2023,"4,900.00","4,900.00","4,900.00","4,800.00",1.67M,0.00%
10/7/2023,"4,900.00","4,800.00","4,900.00","4,800.00",1.05M,2.08%
7/7/2023,"4,800.00","4,700.00","4,800.00","4,600.00",921.05K,2.13%
6/7/2023,"4,700.00","4,800.00","4,900.00","4,700.00",1.38M,-2.08%
5/7/2023,"4,800.00","4,800.00","4,900.00","4,700.00",1.19M,0.00%
4/7/2023,"4,800.00","4,700.00","4,900.00","4,700.00",1.15M,2.13%
3/7/2023,"4,700.00","4,800.00","4,900.00","4,700.00",639.79K,-2.08%
30/06/2023,"4,800.00","4,700.00","4,800.00","4,700.00",870.35K,0.00%
29/06/2023,"4,800.00","4,900.00","4,900.00","4,800.00",1.54M,-2.04%
28/06/2023,"4,900.00","5,000.00","5,000.00","4,900.00",1.74M,-2.00%
27/06/2023,"5,000.00","4,900.00","5,000.00","4,900.00",857.97K,2.04%
26/06/2023,"4,900.00","5,000.00","5,100.00","4,800.00",2.55M,-2.00%
23/06/2023,"5,000.00","5,100.00","5,100.00","4,900.00",3.31M,-1.96%
22/06/2023,"5,100.00","5,100.00","5,200.00","5,000.00",3.66M,0.00%
21/06/2023,"5,100.00","5,000.00","5,100.00","4,900.00",2.45M,2.00%
20/06/2023,"5,000.00","4,900.00","5,000.00","4,800.00",1.40M,2.04%
19/06/2023,"4,900.00","5,000.00","5,100.00","4,800.00",2.95M,-2.00%
16/06/2023,"5,000.00","5,200.00","5,200.00","5,000.00",3.37M,-1.96%
15/06/2023,"5,100.00","5,200.00","5,200.00","5,000.00",2.59M,-1.92%
14/06/2023,"5,200.00","5,500.00","5,600.00","5,100.00",4.69M,-3.70%
13/06/2023,"5,400.00","5,300.00","5,500.00","5,300.00",2.66M,0.00%
12/6/2023,"5,400.00","5,100.00","5,400.00","5,100.00",4.95M,5.88%
9/6/2023,"5,100.00","5,200.00","5,200.00","5,000.00",2.18M,0.00%
8/6/2023,"5,100.00","5,300.00","5,400.00","5,100.00",3.35M,-3.77%
7/6/2023,"5,300.00","5,100.00","5,300.00","5,100.00",2.76M,3.92%
6/6/2023,"5,100.00","5,000.00","5,200.00","5,000.00",2.46M,2.00%
5/6/2023,"5,000.00","5,000.00","5,200.00","4,900.00",2.35M,0.00%
2/6/2023,"5,000.00","5,300.00","5,500.00","4,900.00",4.73M,-5.66%
1/6/2023,"5,300.00","5,100.00","5,500.00","5,000.00",5.72M,6.00%
31/05/2023,"5,000.00","4,800.00","5,100.00","4,700.00",5.45M,4.17%
30/05/2023,"4,800.00","4,800.00","4,900.00","4,600.00",1.96M,0.00%
29/05/2023,"4,800.00","4,600.00","4,900.00","4,600.00",4.75M,4.35%
26/05/2023,"4,600.00","4,500.00","4,700.00","4,500.00",2.68M,2.22%
25/05/2023,"4,500.00","4,500.00","4,600.00","4,400.00",1.05M,0.00%
24/05/2023,"4,500.00","4,600.00","4,600.00","4,500.00",870.03K,-2.17%
23/05/2023,"4,600.00","4,500.00","4,600.00","4,400.00",1.92M,2.22%
22/05/2023,"4,500.00","4,500.00","4,600.00","4,400.00",1.73M,0.00%
19/05/2023,"4,500.00","4,700.00","4,700.00","4,400.00",2.46M,-2.17%
18/05/2023,"4,600.00","4,600.00","4,700.00","4,500.00",1.79M,0.00%
17/05/2023,"4,600.00","4,700.00","4,800.00","4,600.00",2.87M,-2.13%
16/05/2023,"4,700.00","4,700.00","4,900.00","4,700.00",2.80M,0.00%
15/05/2023,"4,700.00","4,700.00","4,900.00","4,700.00",3.29M,0.00%
12/5/2023,"4,700.00","4,600.00","4,700.00","4,500.00",2.31M,2.17%
11/5/2023,"4,600.00","4,600.00","4,700.00","4,600.00",2.02M,0.00%
10/5/2023,"4,600.00","4,700.00","4,800.00","4,500.00",2.64M,-2.13%
9/5/2023,"4,700.00","4,700.00","4,700.00","4,500.00",2.29M,0.00%
8/5/2023,"4,700.00","4,800.00","4,900.00","4,600.00",2.56M,-2.08%
5/5/2023,"4,800.00","4,500.00","4,800.00","4,500.00",5.11M,6.67%
4/5/2023,"4,500.00","4,700.00","4,700.00","4,500.00",3.06M,-2.17%
28/04/2023,"4,600.00","4,800.00","4,800.00","4,500.00",1.31M,-2.13%
27/04/2023,"4,700.00","4,400.00","4,800.00","4,300.00",6.93M,6.82%
26/04/2023,"4,400.00","4,400.00","4,400.00","4,200.00",1.35M,0.00%
25/04/2023,"4,400.00","4,400.00","4,600.00","4,300.00",3.84M,0.00%
24/04/2023,"4,400.00","4,100.00","4,400.00","4,100.00",1.91M,4.76%
21/04/2023,"4,200.00","4,500.00","4,500.00","4,100.00",1.83M,-4.55%
20/04/2023,"4,400.00","4,100.00","4,500.00","4,100.00",3.57M,7.32%
19/04/2023,"4,100.00","4,100.00","4,200.00","4,000.00",1.79M,0.00%
18/04/2023,"4,100.00","4,100.00","4,200.00","4,000.00",1.90M,0.00%
17/04/2023,"4,100.00","4,200.00","4,300.00","4,000.00",2.48M,-4.65%
14/04/2023,"4,300.00","4,500.00","4,700.00","4,300.00",4.85M,-2.27%
13/04/2023,"4,400.00","4,000.00","4,400.00","4,000.00",6.13M,10.00%
12/4/2023,"4,000.00","4,000.00","4,100.00","3,900.00",1.14M,0.00%
11/4/2023,"4,000.00","3,900.00","4,000.00","3,800.00",967.76K,2.56%
10/4/2023,"3,900.00","3,900.00","4,100.00","3,900.00",2.00M,0.00%
7/4/2023,"3,900.00","4,000.00","4,100.00","3,800.00",1.73M,-2.50%
6/4/2023,"4,000.00","4,000.00","4,300.00","4,000.00",3.09M,0.00%
5/4/2023,"4,000.00","3,900.00","4,100.00","3,800.00",3.54M,2.56%
4/4/2023,"3,900.00","3,800.00","3,900.00","3,700.00",1.79M,2.63%
3/4/2023,"3,800.00","3,700.00","3,800.00","3,700.00",1.13M,2.70%
31/03/2023,"3,700.00","3,700.00","3,800.00","3,600.00",1.04M,0.00%
30/03/2023,"3,700.00","3,800.00","3,800.00","3,700.00",732.89K,0.00%
29/03/2023,"3,700.00","3,800.00","3,800.00","3,600.00",1.85M,-2.63%
28/03/2023,"3,800.00","3,800.00","3,900.00","3,800.00",1.63M,0.00%
27/03/2023,"3,800.00","3,800.00","3,800.00","3,700.00",679.14K,2.70%
24/03/2023,"3,700.00","3,800.00","3,900.00","3,700.00",1.13M,-2.63%
23/03/2023,"3,800.00","3,700.00","3,800.00","3,600.00",764.80K,2.70%
22/03/2023,"3,700.00","3,800.00","3,800.00","3,700.00",283.17K,-2.63%
21/03/2023,"3,800.00","3,700.00","3,800.00","3,700.00",935.70K,2.70%
20/03/2023,"3,700.00","3,700.00","3,900.00","3,700.00",1.07M,0.00%
17/03/2023,"3,700.00","3,700.00","3,900.00","3,700.00",851.06K,0.00%
16/03/2023,"3,700.00","3,900.00","3,900.00","3,700.00",741.45K,-2.63%
15/03/2023,"3,800.00","3,800.00","3,900.00","3,700.00",1.28M,2.70%
14/03/2023,"3,700.00","3,900.00","3,900.00","3,700.00",2.63M,-5.13%
13/03/2023,"3,900.00","4,000.00","4,000.00","3,800.00",2.08M,-2.50%
10/3/2023,"4,000.00","4,100.00","4,100.00","3,900.00",1.58M,-2.44%
9/3/2023,"4,100.00","4,000.00","4,100.00","4,000.00",1.34M,2.50%
