"Date","Price","Open","High","Low","Vol.","Change %"
"01/28/2022","109,900","105,000","110,000","105,000","0.31K","-0.09%"
"01/26/2022","110,000","110,000","110,000","110,000","0.40K","-0.81%"
"01/21/2022","110,900","110,900","110,900","110,900","0.35K","2.69%"
"01/20/2022","108,000","108,000","108,000","108,000","0.10K","0.00%"
"01/19/2022","108,000","108,000","108,000","108,000","0.10K","0.00%"
"01/18/2022","108,000","108,000","108,000","108,000","0.40K","-4.26%"
"01/17/2022","112,800","114,000","114,000","105,100","0.45K","-1.05%"
"01/14/2022","114,000","114,000","114,000","114,000","0.10K","9.62%"
"01/13/2022","104,000","110,000","114,000","104,000","8.20K","-5.45%"
"01/10/2022","110,000","110,100","116,000","105,200","3.40K","-5.17%"
"01/05/2022","116,000","116,000","116,000","116,000","0.10K","0.00%"
"01/04/2022","116,000","104,800","116,000","104,800","2.51K","2.65%"
"12/28/2021","113,000","113,000","113,000","113,000","0.22K","0.00%"
"12/27/2021","113,000","113,000","113,000","113,000","0.70K","2.73%"
"12/23/2021","110,000","110,000","110,000","110,000","0.20K","-2.65%"
"12/22/2021","113,000","110,000","113,000","110,000","1.10K","1.25%"
"12/21/2021","111,600","111,600","111,600","111,600","0.20K","-0.80%"
"12/17/2021","112,500","110,000","112,500","110,000","0.42K","-3.02%"
"12/16/2021","116,000","116,000","116,000","116,000","0.13K","0.87%"
"12/15/2021","115,000","115,000","115,000","115,000","0.20K","0.00%"
"12/14/2021","115,000","113,000","115,000","113,000","1.00K","1.77%"
"12/10/2021","113,000","112,500","113,000","112,500","0.50K","0.00%"
"12/09/2021","113,000","113,000","113,000","113,000","1.30K","0.00%"
"12/08/2021","113,000","113,000","113,000","113,000","0.20K","0.44%"
"12/07/2021","112,500","112,500","112,500","112,000","0.30K","0.00%"
"12/06/2021","112,500","112,600","112,600","112,500","0.40K","-0.09%"
"12/03/2021","112,600","112,800","112,800","112,600","0.50K","-0.18%"
"12/02/2021","112,800","112,800","112,800","112,800","0.40K","-3.59%"
"11/29/2021","117,000","117,000","117,000","117,000","0.40K","0.00%"
"11/26/2021","117,000","114,800","117,000","114,800","2.70K","1.92%"
"11/25/2021","114,800","115,000","115,000","114,800","1.34K","0.17%"
"11/24/2021","114,600","114,600","116,000","114,500","8.00K","0.09%"
"11/23/2021","114,500","114,900","114,900","114,500","10.18K","-0.35%"
"11/22/2021","114,900","114,900","114,900","114,900","6.51K","0.00%"
"11/19/2021","114,900","103,500","117,500","103,500","1.40K","0.00%"
"11/18/2021","114,900","115,100","115,100","114,900","1.20K","-0.09%"
"11/17/2021","115,000","115,100","116,500","115,000","4.53K","0.00%"
