"Date","Price","Open","High","Low","Vol.","Change %"
"01/15/2024","24,000.0","23,900.0","24,400.0","23,900.0","34.81K","-0.83%"
"01/12/2024","24,200.0","24,100.0","24,400.0","23,700.0","134.10K","0.00%"
"01/11/2024","24,200.0","24,200.0","24,800.0","24,000.0","45.04K","0.00%"
"01/10/2024","24,200.0","25,500.0","25,500.0","24,000.0","103.09K","-1.22%"
"01/09/2024","24,500.0","24,300.0","24,700.0","24,000.0","139.61K","0.82%"
"01/08/2024","24,300.0","24,600.0","24,600.0","23,900.0","115.69K","0.00%"
"01/05/2024","24,300.0","24,300.0","24,500.0","23,900.0","80.46K","0.00%"
"01/04/2024","24,300.0","23,200.0","24,600.0","23,000.0","411.83K","5.19%"
"01/03/2024","23,100.0","23,000.0","23,100.0","22,900.0","39.89K","0.00%"
"01/02/2024","23,100.0","23,000.0","23,200.0","22,900.0","60.13K","0.43%"
"12/29/2023","23,000.0","22,700.0","23,000.0","22,700.0","131.91K","0.44%"
"12/28/2023","22,900.0","22,900.0","22,900.0","22,700.0","54.46K","0.00%"
"12/27/2023","22,900.0","22,900.0","22,900.0","22,600.0","46.13K","0.44%"
"12/26/2023","22,800.0","22,600.0","22,900.0","22,600.0","20.71K","-0.44%"
"12/25/2023","22,900.0","23,000.0","23,000.0","22,500.0","24.33K","-0.43%"
"12/22/2023","23,000.0","23,000.0","23,000.0","22,600.0","75.93K","0.88%"
"12/21/2023","22,800.0","22,400.0","22,800.0","22,400.0","66.09K","0.00%"
"12/20/2023","22,800.0","22,800.0","22,900.0","22,400.0","27.32K","-0.44%"
"12/19/2023","22,900.0","21,800.0","22,900.0","21,800.0","19.52K","3.62%"
"12/18/2023","22,100.0","22,500.0","22,500.0","21,700.0","79.86K","-0.45%"
"12/15/2023","22,200.0","21,600.0","22,300.0","20,800.0","127.55K","-1.33%"
"12/14/2023","22,500.0","22,900.0","23,000.0","22,300.0","76.30K","-0.88%"
"12/13/2023","22,700.0","22,900.0","22,900.0","22,500.0","101.88K","-0.87%"
"12/12/2023","22,900.0","22,800.0","23,000.0","22,800.0","19.71K","-0.43%"
"12/11/2023","23,000.0","22,800.0","23,100.0","22,700.0","43.15K","0.88%"
"12/08/2023","22,800.0","22,900.0","23,000.0","22,600.0","80.66K","-0.87%"
"12/07/2023","23,000.0","23,000.0","23,200.0","22,700.0","50.13K","0.00%"
"12/06/2023","23,000.0","23,000.0","23,100.0","22,800.0","36.19K","0.44%"
"12/05/2023","22,900.0","23,000.0","23,200.0","22,900.0","28.18K","-0.43%"
"12/04/2023","23,000.0","23,000.0","23,300.0","22,800.0","89.45K","0.00%"
"12/01/2023","23,000.0","22,700.0","23,000.0","22,600.0","60.89K","0.00%"
"11/30/2023","23,000.0","22,900.0","23,000.0","22,700.0","23.11K","0.00%"
"11/29/2023","23,000.0","22,700.0","23,100.0","22,600.0","53.42K","0.00%"
"11/28/2023","23,000.0","22,800.0","23,100.0","22,700.0","34.20K","-0.43%"
"11/27/2023","23,100.0","23,100.0","23,400.0","22,900.0","23.56K","0.43%"
"11/24/2023","23,000.0","22,900.0","23,000.0","22,600.0","49.50K","0.44%"
"11/23/2023","22,900.0","23,000.0","23,700.0","22,700.0","83.08K","0.00%"
"11/22/2023","22,900.0","22,900.0","23,800.0","22,600.0","167.95K","0.00%"
"11/21/2023","22,900.0","22,600.0","23,000.0","21,100.0","154.88K","0.00%"
"11/20/2023","22,900.0","22,900.0","23,000.0","22,400.0","58.27K","0.00%"
"11/17/2023","22,900.0","23,000.0","23,200.0","22,400.0","58.93K","-0.43%"
"11/16/2023","23,000.0","22,700.0","23,200.0","22,500.0","30.00K","0.44%"
"11/15/2023","22,900.0","23,200.0","23,500.0","22,500.0","100.19K","0.00%"
"11/14/2023","22,900.0","23,100.0","23,200.0","22,400.0","197.98K","1.33%"
"11/13/2023","22,600.0","23,300.0","23,500.0","22,600.0","82.92K","-3.00%"
"11/10/2023","23,300.0","23,100.0","23,400.0","22,700.0","136.46K","0.43%"
"11/09/2023","23,200.0","22,700.0","23,800.0","22,500.0","215.81K","2.20%"
"11/08/2023","22,700.0","22,500.0","23,000.0","22,300.0","150.04K","0.89%"
"11/07/2023","22,500.0","22,000.0","22,700.0","21,800.0","233.46K","1.81%"
"11/06/2023","22,100.0","21,800.0","22,500.0","21,500.0","161.90K","1.38%"
"11/03/2023","21,800.0","22,100.0","22,100.0","21,400.0","53.00K","0.00%"
"11/02/2023","21,800.0","21,300.0","22,200.0","21,300.0","125.88K","3.32%"
"11/01/2023","21,100.0","20,600.0","21,400.0","20,500.0","40.70K","0.48%"
